title	venue	code_url	arxiv_id	paper_url	code_commit	status	notes	repo_valid	stars	domain	venue_track
A Theoretical Justification for Asymmetric Actor-Critic Algorithms	ICML		2501.19116	https://openreview.net/forum?id=F1yANMCnAn		auto					poster
Reducing Confounding Bias without Data Splitting for Causal Inference via Optimal Transport	ICML			https://openreview.net/forum?id=fd7ddFBNmP		auto					poster
Provably Near-Optimal Federated Ensemble Distillation with Negligible Overhead	ICML		2502.06349	https://openreview.net/forum?id=6znPjYn11w		auto					poster
Ensemble Distribution Distillation via Flow Matching	ICML			https://openreview.net/forum?id=waeJHU2oeI		auto					poster
Deep Ridgelet Transform and Unified Universality Theorem for Deep and Shallow Joint-Group-Equivariant Machines	ICML			https://openreview.net/forum?id=JKsxKPXXUd		auto					poster
Internal Causal Mechanisms Robustly Predict Language Model Out-of-Distribution Behaviors	ICML		2505.11770	https://openreview.net/forum?id=Ofa1cspTrv		auto					poster
Adversarial Robustness via Deformable Convolution with Stochasticity	ICML			https://openreview.net/forum?id=vISiVCssVg		auto					poster
UDora: A Unified Red Teaming Framework against LLM Agents by Dynamically Hijacking Their Own Reasoning	ICML	https://github.com/AI-secure/UDora	2503.01908	https://openreview.net/forum?id=pRmxQHgjb1	92c422a018e3b80f87e26bef7738d52a6eff8c6a	auto		True			poster
Learning Initial Basis Selection for Linear Programming via Duality-Inspired Tripartite Graph Representation and Comprehensive Supervision	ICML			https://openreview.net/forum?id=WtD8EIzkmm		auto					poster
PDUDT: Provable Decentralized Unlearning under Dynamic Topologies	ICML			https://openreview.net/forum?id=K0Vg8b7nyI		auto					poster
Rethinking Score Distilling Sampling for 3D Editing and Generation	ICML		2505.01888	https://openreview.net/forum?id=1dZgzGTZEO		auto					poster
Latent Action Learning Requires Supervision in the Presence of Distractors	ICML		2502.00379	https://openreview.net/forum?id=2gcEQCT7QW		auto					poster
SafeAuto: Knowledge-Enhanced Safe Autonomous Driving with Multimodal Foundation Models	ICML	https://github.com/AI-secure/SafeAuto	2503.00211	https://openreview.net/forum?id=nKJGjovmZz	a77e172be571fb656b29704b28b5fd21a2bc154b	auto		True			poster
Diverse Prototypical Ensembles Improve Robustness to Subpopulation Shift	ICML	https://github.com/minhto2802/dpe4subpop	2505.23027	https://openreview.net/forum?id=qUTiOeM57J	2f01ce72cc1177b9b85ab5d196e8ef1ed563b2cd	auto		True			poster
Privacy-Shielded Image Compression: Defending Against Exploitation from Vision-Language Pretrained Models	ICML		2506.15201	https://openreview.net/forum?id=olzs3zVsE7		auto					poster
