title	venue	code_url	arxiv_id	paper_url	code_commit	status	notes	repo_valid	stars	domain	venue_track
Actor-Critic Cooperative Compensation to Model Predictive Control for Off-Road Autonomous Vehicles Under Unknown Dynamics	ICRA		2503.00577	https://arxiv.org/abs/2503.00577		auto					main
HS-SLAM: Hybrid Representation with Structural Supervision for Improved Dense SLAM	ICRA		2503.21778	https://arxiv.org/abs/2503.21778		auto					main
Zippy: The Smallest Power-Autonomous Bipedal Robot	ICRA		2505.05686	https://arxiv.org/abs/2505.05686		auto					main
Remote: Real-Time Ego-Motion Tracking for Various Endoscopes via Multimodal Visual Feature Learning	ICRA		2501.18124	https://arxiv.org/abs/2501.18124		auto					main
Non-Parametric GNSS Integer Ambiguity Estimation via Positional Likelihood Field Marginalization	ICRA					auto					main
DTRT: Enhancing Human Intent Estimation and Role Allocation for Physical Human-Robot Collaboration	ICRA		2505.17490	https://arxiv.org/abs/2505.17490		auto					main
Contact Force Estimation for a Leg-Wheel Transformable Robot With Varying Contact Points	ICRA					auto					main
“Oh! It's Fun Chatting with You!” a Humor-Aware Social Robot Chat Framework	ICRA					auto					main
Promi: an Efficient Prototype-Mixture Baseline for Few-Shot Segmentation with Bounding-Box Annotations	ICRA	https://github.com/ThalesGroup/promi	2505.12547	https://arxiv.org/abs/2505.12547		auto					main
A Helping (Human) Hand in Kinematic Structure Estimation	ICRA		2503.05301	https://arxiv.org/abs/2503.05301		auto					main
BiFold: Bimanual Cloth Folding with Language Guidance	ICRA		2501.16458	https://arxiv.org/abs/2501.16458		auto					main
High-Performance Reinforcement Learning on Spot: Optimizing Simulation Parameters with Distributional Measures	ICRA		2504.17857	https://arxiv.org/abs/2504.17857		auto					main
Low-Rank Adaptation-Based All-Weather Removal for Autonomous Navigation	ICRA					auto					main
Robotic 3D Flower Pose Estimation for Small-Scale Urban Farms	ICRA	https://github.com/harshmuriki/flowerPose.git	2509.02870	https://arxiv.org/abs/2509.02870		auto					main
Improving Probe Localization for Freehand 3D Ultrasound Using Lightweight Cameras	ICRA					auto					main
Optimal Motion Planning for a Class of Dynamical Systems	ICRA					auto					main
SOF-E: An Energy Efficient Robot for Collaborative Transport and Placement of Mechanical Meta-Material Modules	ICRA					auto					main
Safety-Critical Control for Aerial Physical Interaction in Uncertain Environment	ICRA		2501.16719	https://arxiv.org/abs/2501.16719		auto					main
CoopDETR: A Unified Cooperative Perception Framework for 3D Detection via Object Query	ICRA		2502.19313	https://arxiv.org/abs/2502.19313		auto					main
IEEE International Conference on Robotics and Automation, ICRA 2025, Atlanta, GA, USA, May 19-23, 2025	ICRA					auto					main
Composing Dextrous Grasping and In-Hand Manipulation via Scoring with a Reinforcement Learning Critic	ICRA		2505.13253	https://arxiv.org/abs/2505.13253		auto					main
Control Reallocation Using Deep Reinforcement Learning for Actuator Fault Recovery of an Autonomous Underwater Vehicle	ICRA					auto					main
